report_id,report_text,site,location,activity,barrier_failure,report_type,sif_potential,predicted_sif,predicted_sif_proba,final_lsr_tag,hazard_categories
OIL_00122,Personnel were observed during vessel inspection; no standby person was noted and corrected as a routine safety improvement.,Naharkatiya Field,Sewer Area,vessel inspection,no standby person,UC Observation,0,0,0.029491157409112536,Confined Space,[]
OIL_00123,"During pipe handling, a worker was exposed to a potentially serious hazard because of unsafe positioning. The condition was identified before an injury occurred.",Assam Field,Warehouse,pipe handling,unsafe positioning,UC Observation,1,1,0.999973831666948,Line of Fire,['line_of_fire']
OIL_00124,"During routine work, poor spark containment was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Gujarat Field,Tank Farm,fabrication,poor spark containment,UA Observation,0,0,0.0008036480670259365,Hot Work,['hot_work_fire']
OIL_00125,Personnel were observed performing pipe handling despite worker inside exclusion zone. Work was stopped and the unsafe condition was corrected.,West Bengal Field,Processing Plant,pipe handling,worker inside exclusion zone,Near Miss,1,1,0.9380069863505246,Line of Fire,[]
OIL_00126,"During fabrication, a minor issue involving poor spark containment was observed. No significant exposure to serious injury or fatality potential was identified.",Rajasthan Field,Production Facility,fabrication,poor spark containment,UA Observation,0,0,0.019499174264148766,Hot Work,['hot_work_fire']
OIL_00127,A routine inspection identified inadequate gas testing during welding. The issue was corrected without significant safety exposure.,Bihar Field,Fabrication Yard,welding,inadequate gas testing,UA Observation,0,0,0.0003935914128204916,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_00128,"During routine work, no gas testing was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Assam Field,Production Facility,pit cleaning,no gas testing,UA Observation,0,0,0.0008489339732080668,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_00129,Personnel were observed during pipe handling; load path not controlled was noted and corrected as a routine safety improvement.,Bihar Field,Well Pad,pipe handling,load path not controlled,UA Observation,0,0,0.03870642727726719,Line of Fire,['line_of_fire']
OIL_00130,A routine inspection identified poor vehicle condition during vehicle driving. The issue was corrected without significant safety exposure.,Odisha Field,Camp Road,vehicle driving,poor vehicle condition,Near Miss,0,0,0.0005399468947059034,Driving,['vehicle_driving']
OIL_00131,"During routine operations, worker inside exclusion zone was identified while carrying out material handling. Immediate intervention was required to prevent a serious incident.",Duliajan Field,Drilling Site,material handling,worker inside exclusion zone,Near Miss,1,1,0.9928530511841874,Line of Fire,[]
OIL_00132,"During routine work, unsafe positioning was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Gujarat Field,Well Pad,lifting operation,unsafe positioning,UA Observation,0,0,0.0012510561961370994,Line of Fire,['line_of_fire']
OIL_00133,A routine inspection identified minor procedural deviation during housekeeping. The issue was corrected without significant safety exposure.,Naharkatiya Field,Warehouse,housekeeping,minor procedural deviation,UC Observation,0,0,0.0002520277083884554,Energy Isolation,[]
OIL_00134,A routine inspection identified incomplete isolation during pump maintenance. The issue was corrected without significant safety exposure.,Rajasthan Field,Well Pad,pump maintenance,incomplete isolation,UC Observation,0,0,0.0004132906903379227,Energy Isolation,['energy_isolation']
OIL_00135,A near miss occurred during load transfer when damaged sling was observed at the worksite. The hazard had potential for serious injury or fatality.,Gujarat Field,Drilling Site,load transfer,damaged sling,Near Miss,1,1,0.9928118100672361,Safe Mechanical Lifting,['mechanical_lifting']
OIL_00136,"During routine work, insufficient fire watch was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Bihar Field,Workshop,fabrication,insufficient fire watch,UA Observation,0,0,0.0007894115050355256,Hot Work,['hot_work_fire']
OIL_00137,A low-severity observation was recorded during pipeline maintenance involving incorrect valve identification. No high-consequence hazard was identified.,Odisha Field,Pump Station,pipeline maintenance,incorrect valve identification,UC Observation,0,0,2.1741971910337762e-06,Energy Isolation,['pressure_process']
OIL_00138,"During grinding, a worker was exposed to a potentially serious hazard because of insufficient fire watch. The condition was identified before an injury occurred.",West Bengal Field,Workshop,grinding,insufficient fire watch,Near Miss,1,1,0.9999624484720835,Hot Work,['hot_work_fire']
OIL_00139,"During routine work, inadequate grounding was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Tripura Field,Production Facility,cable installation,inadequate grounding,UA Observation,0,0,0.0007925332541323589,Energy Isolation,['electrical']
OIL_00140,A near miss occurred during hot work maintenance when inadequate gas testing was observed at the worksite. The hazard had potential for serious injury or fatality.,Tripura Field,Production Facility,hot work maintenance,inadequate gas testing,UC Observation,1,1,0.9933556485488709,Hot Work,"['confined_space', 'hot_work_fire']"
OIL_00141,Personnel were observed during underground utility work; water accumulation was noted and corrected as a routine safety improvement.,Gujarat Field,Construction Site,underground utility work,water accumulation,UA Observation,0,0,0.0362952880684867,Work Authorisation,['excavation']
OIL_00142,"During excavation, a minor issue involving unsupported excavation wall was observed. No significant exposure to serious injury or fatality potential was identified.",Gujarat Field,Construction Site,excavation,unsupported excavation wall,UA Observation,0,0,0.025294918503278762,Work Authorisation,['excavation']
OIL_00143,"During routine work, incorrect PPE was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Gujarat Field,Production Facility,electrical repair,incorrect PPE,UA Observation,0,0,0.0007061904781718885,Energy Isolation,[]
OIL_00144,Personnel were observed during crane lifting; poor rigging was noted and corrected as a routine safety improvement.,Digboi Field,Processing Plant,crane lifting,poor rigging,UA Observation,0,0,0.03062752317467963,Safe Mechanical Lifting,['mechanical_lifting']
OIL_00145,Personnel were observed performing trenching despite unsupported excavation wall. Work was stopped and the unsafe condition was corrected.,Rajasthan Field,Production Facility,trenching,unsupported excavation wall,Near Miss,1,1,0.9512445070958554,Work Authorisation,['excavation']
OIL_00146,"During routine work, inadequate lifting plan was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Rajasthan Field,Processing Plant,load transfer,inadequate lifting plan,UA Observation,0,0,0.0007948992123643284,Safe Mechanical Lifting,['mechanical_lifting']
OIL_00147,"During ladder work, a worker was exposed to a potentially serious hazard because of unguarded platform edge. The condition was identified before an injury occurred.",Duliajan Field,Construction Site,ladder work,unguarded platform edge,Near Miss,1,1,0.9999646110553073,Working at Height,['gravity_height']
OIL_00148,"During crane lifting, a minor issue involving overloaded crane was observed. No significant exposure to serious injury or fatality potential was identified.",Tripura Field,Drilling Site,crane lifting,overloaded crane,UC Observation,0,0,0.025621335119973096,Safe Mechanical Lifting,['mechanical_lifting']
OIL_00149,"During routine work, missing entry permit was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Duliajan Field,Sewer Area,vessel inspection,missing entry permit,UC Observation,0,0,0.0007716939088822329,Confined Space,['confined_space']
OIL_00150,A near miss occurred during pipeline maintenance when unexpected stored energy was observed at the worksite. The hazard had potential for serious injury or fatality.,Odisha Field,Pump Station,pipeline maintenance,unexpected stored energy,UA Observation,1,1,0.9924499163382944,Energy Isolation,['energy_isolation']
OIL_00151,A low-severity observation was recorded during material handling involving worker inside exclusion zone. No high-consequence hazard was identified.,West Bengal Field,Warehouse,material handling,worker inside exclusion zone,UA Observation,0,0,2.1601942748451825e-06,Line of Fire,[]
